key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2011-02-28 10:44:53.0000003,6.5,2011-02-28 10:44:53 UTC,-73.956774,40.774831,-73.959522,40.760232,1
2014-06-28 23:17:00.00000088,10.5,2014-06-28 23:17:00 UTC,-73.986197,40.762387,-73.996382,40.76355,3
2010-11-09 20:22:28.0000002,15.7,2010-11-09 20:22:28 UTC,-73.959454,40.780089,-74.006686,40.737573,1
2013-03-10 18:02:00.000000231,8.0,2013-03-10 18:02:00 UTC,-73.97753,40.7519,-73.984622,40.732165,1
2011-10-01 13:09:24.0000003,7.7,2011-10-01 13:09:24 UTC,-74.0047,40.7481,-73.9948,40.7692,2
2014-01-10 11:14:00.000000163,4.0,2014-01-10 11:14:00 UTC,-73.989568,40.776715,-73.982557,40.778972,3
2014-05-31 18:32:00.000000123,5.0,2014-05-31 18:32:00 UTC,-73.963927,40.771225,-73.971698,40.764727,1
2012-05-24 18:56:15.0000006,4.5,2012-05-24 18:56:15 UTC,-73.984229,40.745844,-73.978691,40.752497,1
2014-03-14 16:41:00.000000109,16.5,2014-03-14 16:41:00 UTC,-73.957125,40.777347,-73.991917,40.74939,1
2014-08-31 16:55:00.000000145,6.0,2014-08-31 16:55:00 UTC,-73.979072,40.78223,-73.970755,40.798412,3
2013-07-25 22:04:50.0000005,6.0,2013-07-25 22:04:50 UTC,-74.009835,40.720804,-74.001642,40.730486,1
2010-10-04 07:53:46.0000001,17.3,2010-10-04 07:53:46 UTC,-73.986127,40.730321,-73.933789,40.795297,1
2009-11-19 19:39:00.00000048,9.3,2009-11-19 19:39:00 UTC,-73.982492,40.754115,-73.976728,40.727033,5
2010-05-01 16:41:26.0000002,5.3,2010-05-01 16:41:26 UTC,-73.992805,40.739863,-73.993133,40.75301,1
2013-10-27 01:38:00.0000005,11.5,2013-10-27 01:38:00 UTC,-73.961443,40.771438,-73.992382,40.743408,2
2011-09-01 09:09:00.000000103,8.9,2011-09-01 09:09:00 UTC,-74.014937,40.718167,-74.007537,40.705627,1
2014-02-11 15:09:00.000000154,3.5,2014-02-11 15:09:00 UTC,-73.990957,40.74627,-73.98893,40.745447,3
2012-12-15 17:26:35.0000003,13.0,2012-12-15 17:26:35 UTC,-73.99121,40.755242,-74.008072,40.738803,1
2009-07-31 14:05:44.0000008,6.1,2009-07-31 14:05:44 UTC,-73.995178,40.76009,-73.979476,40.759886,1
2014-09-12 15:30:20.0000001,35.0,2014-09-12 15:30:20 UTC,-73.866105,40.771014,-73.744265,40.725998,1
2014-02-01 10:47:42.0000002,6.0,2014-02-01 10:47:42 UTC,-73.98647,40.776772,-73.980679,40.764222,1
2011-09-26 08:56:29.0000003,8.1,2011-09-26 08:56:29 UTC,-73.9756,40.7578,-73.9826,40.7649,2
2010-07-26 12:47:00.000000139,45.0,2010-07-26 12:47:00 UTC,-73.992405,40.748575,-73.790402,40.646732,1
2010-09-03 09:30:14.0000004,29.47,2010-09-03 09:30:14 UTC,-73.984192,40.759277,-73.782037,40.644298,1
2010-08-01 14:53:17.0000003,6.9,2010-08-01 14:53:17 UTC,-73.984522,40.745665,-74.007484,40.740969,1
2009-04-07 21:18:00.0000003,10.1,2009-04-07 21:18:00 UTC,-74.006488,40.739345,-73.973565,40.750657,5
2012-07-13 08:58:18.0000002,12.5,2012-07-13 08:58:18 UTC,-73.986683,40.718215,-73.98351,40.748858,1
2010-11-12 19:28:44.0000005,11.7,2010-11-12 19:28:44 UTC,-73.954326,40.78417,-73.977554,40.764146,1
2013-06-21 09:34:05.0000001,12.5,2013-06-21 09:34:05 UTC,-73.958972,40.780987,-73.974885,40.759257,2
2012-12-07 14:52:17.0000001,4.5,2012-12-07 14:52:17 UTC,-74.004926,40.746541,-73.997656,40.756552,1
2009-07-27 22:14:00.000000165,15.3,2009-07-27 22:14:00 UTC,-73.989102,40.73075,-73.948805,40.803103,3
2009-09-17 09:41:00.000000223,7.3,2009-09-17 09:41:00 UTC,-73.979168,40.747158,-73.986368,40.75378,1
2014-07-04 01:41:00.00000081,8.5,2014-07-04 01:41:00 UTC,-73.99475,40.75034,-73.982975,40.760405,1
2011-09-05 16:48:00.000000116,4.5,2011-09-05 16:48:00 UTC,-73.98245,40.748595,-73.990253,40.750537,1
2011-05-02 19:39:00.00000059,24.9,2011-05-02 19:39:00 UTC,-73.987582,40.75042,-73.846823,40.737897,1
2011-12-19 09:15:00.00000090,6.9,2011-12-19 09:15:00 UTC,-73.97575,40.76167,-73.984733,40.748142,2
2010-08-14 21:06:00.000000182,9.3,2010-08-14 21:06:00 UTC,-73.993795,40.73283,-73.984632,40.715418,2
2012-01-30 09:31:00.00000071,16.9,2012-01-30 09:31:00 UTC,-73.966387,40.757458,-73.987487,40.72863,5
2010-06-07 20:28:00.000000168,24.5,2010-06-07 20:28:00 UTC,-73.953115,40.780053,-73.854368,40.72407,2
2012-06-18 12:32:24.0000005,7.7,2012-06-18 12:32:24 UTC,-73.975354,40.765615,-73.974286,40.752243,1
2011-12-22 10:08:00.000000195,5.7,2011-12-22 10:08:00 UTC,-73.955482,40.779387,-73.963925,40.765412,1
2011-05-19 21:18:40.0000005,7.7,2011-05-19 21:18:40 UTC,-73.979637,40.743851,-74.004381,40.742463,1
2012-04-28 18:25:00.000000223,10.1,2012-04-28 18:25:00 UTC,-74.002962,40.749432,-73.985672,40.768843,1
2011-06-06 21:06:03.0000004,5.7,2011-06-06 21:06:03 UTC,-73.982059,40.771728,-73.97561,40.789362,1
2013-01-12 23:23:54.0000003,6.5,2013-01-12 23:23:54 UTC,-74.005926,40.740184,-73.994527,40.750648,1
2014-12-29 22:23:39.0000001,8.0,2014-12-29 22:23:39 UTC,-73.992027,40.726506,-73.981631,40.746964,1
2012-06-07 15:59:47.0000002,52.5,2012-06-07 15:59:47 UTC,-73.872827,40.774415,-73.942734,40.594121,1
2010-11-17 23:01:51.0000001,10.5,2010-11-17 23:01:51 UTC,-74.003511,40.743617,-73.999063,40.713713,1
2013-05-19 20:48:44.0000001,7.0,2013-05-19 20:48:44 UTC,-73.983082,40.763662,-73.96964,40.771012,2
2013-07-14 05:07:07.0000001,4.5,2013-07-14 05:07:07 UTC,-73.980913,40.737872,-73.986117,40.727803,2
2013-05-05 11:31:24.0000001,29.0,2013-05-05 11:31:24 UTC,-73.988684,40.700601,-73.862091,40.768644,1
2012-08-10 07:37:50.0000003,9.7,2012-08-10 07:37:50 UTC,-73.995805,40.695372,-74.015028,40.711278,1
2012-02-28 14:02:00.00000074,4.1,2012-02-28 14:02:00 UTC,-73.994532,40.740457,-73.999012,40.744443,1
2012-02-15 09:59:00.000000124,8.9,2012-02-15 09:59:00 UTC,-73.961832,40.755757,-73.955865,40.776197,1
2013-11-02 03:52:00.000000111,27.5,2013-11-02 03:52:00 UTC,-73.951615,40.714437,-73.920637,40.807225,1
2009-06-12 17:54:00.000000220,6.5,2009-06-12 17:54:00 UTC,-73.987888,40.73842,-73.979183,40.750555,1
2011-03-23 12:26:00.00000095,4.1,2011-03-23 12:26:00 UTC,-73.978872,40.75034,-73.98757,40.749718,1
2013-10-31 17:42:00.000000163,6.5,2013-10-31 17:42:00 UTC,-73.976142,40.78109,-73.967973,40.792245,1
2013-04-05 07:48:00.000000232,4.5,2013-04-05 07:48:00 UTC,-73.971212,40.763682,-73.961983,40.770322,1
2010-09-21 17:42:57.0000003,13.87,2010-09-21 17:42:57 UTC,-74.015894,40.711228,-73.998503,40.676986,1
2010-06-03 08:37:00.000000114,6.5,2010-06-03 08:37:00 UTC,-73.979265,40.771492,-73.968158,40.761533,1
2010-12-15 21:32:00.000000215,6.5,2010-12-15 21:32:00 UTC,-73.988235,40.763092,-73.995597,40.758558,1
2009-01-31 11:22:00.000000132,22.1,2009-01-31 11:22:00 UTC,-73.978215,40.788412,-73.991072,40.744843,1
2009-10-20 12:48:00.000000144,6.5,2009-10-20 12:48:00 UTC,-73.970703,40.74936,-73.984215,40.733295,1
2010-01-10 08:37:22.0000003,5.3,2010-01-10 08:37:22 UTC,-73.954446,40.78701,-73.97283,40.795888,1
2010-03-03 08:09:43.0000006,13.3,2010-03-03 08:09:43 UTC,-74.012881,40.716994,-73.982796,40.76415,1
2010-02-11 09:36:00.000000122,10.5,2010-02-11 09:36:00 UTC,-73.997117,40.72233,-73.992103,40.753992,5
2013-11-05 19:23:06.0000001,16.5,2013-11-05 19:23:06 UTC,-73.955592,40.779731,-73.991633,40.749371,1
2014-06-28 03:27:58.0000002,12.5,2014-06-28 03:27:58 UTC,-73.999667,40.714516,-73.993767,40.758864,2
2009-09-12 03:30:00.00000035,6.5,2009-09-12 03:30:00 UTC,-73.955178,40.71402,-73.985863,40.717937,1
2012-02-08 21:18:00.00000074,12.5,2012-02-08 21:18:00 UTC,-73.378077,40.507512,-73.379535,40.44974,1
2012-07-02 00:37:43.0000001,4.5,2012-07-02 00:37:43 UTC,-73.991395,40.735125,-73.980497,40.730338,1
2009-02-27 21:13:06.0000003,13.8,2009-02-27 21:13:06 UTC,-73.990704,40.750337,-73.952139,40.781853,2
2014-04-14 09:56:00.000000101,13.0,2014-04-14 09:56:00 UTC,-73.955395,40.782862,-73.979105,40.760502,1
2013-06-29 17:28:27.0000002,8.0,2013-06-29 17:28:27 UTC,-73.978452,40.763064,-73.988897,40.749298,1
2011-10-17 22:47:07.0000003,7.3,2011-10-17 22:47:07 UTC,-73.892594,40.766795,-73.929075,40.772814,1
2012-10-11 12:55:38.0000006,6.5,2012-10-11 12:55:38 UTC,-73.998511,40.740271,-74.005645,40.726535,1
2014-01-19 01:29:10.0000001,5.5,2014-01-19 01:29:10 UTC,-73.983511,40.764589,-73.978682,40.75608,2
2011-08-08 13:53:00.00000059,7.3,2011-08-08 13:53:00 UTC,-74.007877,40.724865,-74.006822,40.751383,1
2010-08-16 17:24:00.00000043,9.3,2010-08-16 17:24:00 UTC,-73.976775,40.758618,-74.00415,40.73954,1
2012-09-01 10:27:15.0000002,9.3,2012-09-01 10:27:15 UTC,-74.005652,40.732689,-73.978036,40.751364,1
2010-05-16 14:48:00.00000056,6.5,2010-05-16 14:48:00 UTC,-73.984337,40.759855,-73.991283,40.751108,1
2012-11-04 10:02:50.0000001,10.5,2012-11-04 10:02:50 UTC,-73.950476,40.795336,-73.978818,40.76236,1
2013-07-13 19:34:00.000000182,9.0,2013-07-13 19:34:00 UTC,-74.00322,40.726937,-74.005892,40.745397,2
2013-12-19 11:11:00.000000117,30.5,2013-12-19 11:11:00 UTC,-73.959032,40.774827,-74.001597,40.726102,1
2010-05-01 21:55:29.0000003,14.9,2010-05-01 21:55:29 UTC,-74.004409,40.719336,-73.975814,40.761612,1
2013-12-25 14:02:23.0000001,7.5,2013-12-25 14:02:23 UTC,-73.977945,40.757303,-73.991195,40.749899,2
2010-11-29 10:24:00.0000004,5.7,2010-11-29 10:24:00 UTC,-73.967305,40.771775,-73.982597,40.769327,2
2014-09-25 09:32:04.0000007,13.5,2014-09-25 09:32:04 UTC,-73.980695,40.730615,-73.995962,40.748762,1
2011-05-11 19:09:00.00000019,14.1,2011-05-11 19:09:00 UTC,-73.991338,40.749765,-74.002762,40.706535,3
2011-04-21 10:37:04.0000004,4.5,2011-04-21 10:37:04 UTC,-73.995447,40.764405,-73.984867,40.758477,0
2013-09-26 08:25:09.0000005,40.33,2013-09-26 08:25:09 UTC,-73.99194,40.749181,-73.885525,40.773196,1
2014-03-02 15:18:00.000000123,19.5,2014-03-02 15:18:00 UTC,-73.972378,40.743097,-73.964085,40.802675,2
2012-03-25 15:32:57.00000013,10.5,2012-03-25 15:32:57 UTC,-73.927419,40.806841,-73.966004,40.765252,1
2009-08-23 00:54:05.0000002,16.1,2009-08-23 00:54:05 UTC,-73.98868,40.769232,-73.938632,40.843819,1
2012-05-01 22:24:00.0000006,13.7,2012-05-01 22:24:00 UTC,-73.996577,40.723583,-73.988717,40.774138,1
2012-08-07 07:09:00.0000002,4.5,2012-08-07 07:09:00 UTC,-73.955317,40.776982,-73.956242,40.78411,1
2011-10-30 00:23:00.000000230,2.9,2011-10-30 00:23:00 UTC,-73.98487,40.74206,-73.983605,40.744397,4
2011-04-10 03:17:00.00000083,9.7,2011-04-10 03:17:00 UTC,-74.005425,40.719983,-73.976812,40.748035,2
2009-12-29 16:14:00.00000038,13.3,2009-12-29 16:14:00 UTC,-74.001245,40.720158,-73.974885,40.755738,2
2013-07-18 19:48:00.000000202,8.0,2013-07-18 19:48:00 UTC,0.0,0.0,0.0,0.0,6
2011-03-26 20:39:00.000000179,7.3,2011-03-26 20:39:00 UTC,-74.007788,40.707548,-73.9954,40.721708,2
2012-07-20 16:45:46.0000001,6.1,2012-07-20 16:45:46 UTC,-73.981965,40.775594,-73.977034,40.789933,1
2010-10-13 07:28:00.000000143,3.7,2010-10-13 07:28:00 UTC,-73.988672,40.763755,-73.99261,40.758482,3
2012-05-28 14:08:57.0000006,13.3,2012-05-28 14:08:57 UTC,-73.989851,40.734264,-73.942613,40.714029,1
2014-02-03 17:37:00.00000081,5.0,2014-02-03 17:37:00 UTC,-74.001125,40.751989,-73.990823,40.757485,1
2014-10-30 11:56:00.00000049,5.5,2014-10-30 11:56:00 UTC,-73.95377,40.76682,-73.96276,40.7683,1
2013-05-10 03:06:21.0000003,27.0,2013-05-10 03:06:21 UTC,-73.980855,40.74334,-73.96633,40.690551,1
2009-10-10 20:29:00.00000018,5.3,2009-10-10 20:29:00 UTC,-73.992173,40.71774,-73.985043,40.727588,1
2012-11-19 17:57:00.000000193,6.5,2012-11-19 17:57:00 UTC,-73.980122,40.77067,-73.974573,40.788285,1
2012-07-06 00:39:55.0000001,13.3,2012-07-06 00:39:55 UTC,-73.984826,40.728898,-74.014852,40.709215,1
2009-03-22 02:57:19.0000005,5.0,2009-03-22 02:57:19 UTC,-73.99718,40.722455,-74.003178,40.715578,1
2010-02-06 17:43:09.0000001,4.9,2010-02-06 17:43:09 UTC,-73.984103,40.760546,-73.97392,40.762304,2
2011-01-22 10:17:00.000000106,7.7,2011-01-22 10:17:00 UTC,-73.966665,40.803955,-73.954642,40.789055,1
2013-06-05 14:49:29.0000003,12.5,2013-06-05 14:49:29 UTC,-73.990689,40.746109,-73.982484,40.768211,1
2010-02-28 17:57:00.00000075,38.9,2010-02-28 17:57:00 UTC,-73.994825,40.750178,-74.092402,40.574365,1
2012-10-03 21:35:00.00000098,5.5,2012-10-03 21:35:00 UTC,-73.972708,40.759212,-73.972055,40.750255,1
2012-12-02 22:14:53.0000001,7.5,2012-12-02 22:14:53 UTC,-73.970301,40.765497,-73.968283,40.755524,2
2010-07-21 19:59:00.00000041,8.9,2010-07-21 19:59:00 UTC,-73.972998,40.757288,-73.94699,40.780038,1
2014-03-07 21:22:20.0000002,5.0,2014-03-07 21:22:20 UTC,-73.97197,40.75479,-73.964938,40.763278,4
2013-10-29 11:45:00.000000108,4.5,2013-10-29 11:45:00 UTC,-73.9522,40.782425,-73.96187,40.779885,1
2012-01-14 20:02:00.000000263,10.5,2012-01-14 20:02:00 UTC,-73.974688,40.751412,-73.992817,40.719917,5
2012-05-09 09:51:24.0000002,9.7,2012-05-09 09:51:24 UTC,-73.954232,40.766241,-73.976451,40.749164,1
2010-09-24 21:27:45.0000004,6.1,2010-09-24 21:27:45 UTC,-73.962026,40.763807,-73.976073,40.749944,2
2013-10-05 20:12:00.00000020,8.0,2013-10-05 20:12:00 UTC,-73.99738,40.72149,-73.984558,40.736732,1
2013-02-11 02:18:00.00000012,19.0,2013-02-11 02:18:00 UTC,-73.995042,40.739725,-73.951057,40.687772,1
2009-12-11 11:44:00.000000121,5.7,2009-12-11 11:44:00 UTC,-73.988305,40.759357,-73.982663,40.76669,1
2009-04-21 08:05:00.000000105,5.3,2009-04-21 08:05:00 UTC,-73.963363,40.768945,-73.969743,40.758067,1
2014-02-28 09:38:57.0000002,7.5,2014-02-28 09:38:57 UTC,-73.966348,40.753988,-73.974526,40.755226,1
2014-02-09 05:58:00.00000012,15.5,2014-02-09 05:58:00 UTC,-73.987935,40.722495,-73.98451,40.671697,2
2012-09-22 18:47:00.000000237,26.5,2012-09-22 18:47:00 UTC,-73.949733,40.796112,-74.006382,40.721735,1
2014-07-13 01:10:12.0000001,9.0,2014-07-13 01:10:12 UTC,-73.980351,40.78027,-73.959298,40.763802,2
2009-04-15 17:24:41.0000002,10.5,2009-04-15 17:24:41 UTC,-73.981484,40.741417,-73.978593,40.766911,1
2012-12-12 14:43:00.000000196,12.0,2012-12-12 14:43:00 UTC,-73.96594,40.753238,-73.98263,40.771635,1
2010-01-21 15:55:06.0000002,4.1,2010-01-21 15:55:06 UTC,-73.991475,40.749921,-73.993525,40.740777,1
2014-07-14 11:23:49.0000001,7.0,2014-07-14 11:23:49 UTC,-73.955505,40.772984,-73.965384,40.766143,1
2014-07-26 03:14:56.0000003,6.5,2014-07-26 03:14:56 UTC,-74.000239,40.730484,-73.987006,40.733326,2
2009-08-01 06:59:01.0000001,18.1,2009-08-01 06:59:01 UTC,-73.844124,40.721287,-73.785945,40.638766,1
2011-06-16 20:53:00.0000005,4.1,2011-06-16 20:53:00 UTC,-74.005287,40.740767,-73.99573,40.73884,5
2011-10-19 08:39:14.0000005,6.9,2011-10-19 08:39:14 UTC,-73.981149,40.744215,-73.98216,40.751427,1
2014-07-16 16:41:02.0000002,2.5,2014-07-16 16:41:02 UTC,-73.954603,40.789316,-73.954611,40.789312,1
2012-03-07 12:29:00.00000072,6.9,2012-03-07 12:29:00 UTC,0.0,0.0,0.0,0.0,5
2011-03-26 02:20:00.0000007,6.9,2011-03-26 02:20:00 UTC,-74.001077,40.731473,-73.97813,40.721488,1
2014-06-21 03:52:00.0000009,10.0,2014-06-21 03:52:00 UTC,-73.989642,40.729797,-73.986055,40.755652,2
2009-05-21 04:15:10.0000001,8.9,2009-05-21 04:15:10 UTC,-73.987088,40.733392,-73.986802,40.761732,3
2010-08-13 10:17:00.000000180,6.1,2010-08-13 10:17:00 UTC,-73.9616,40.760162,-73.9616,40.760162,1
2014-09-22 07:52:48.0000001,40.83,2014-09-22 07:52:48 UTC,-73.862639,40.768788,-73.999362,40.738407,1
2013-02-07 16:46:00.00000025,9.0,2013-02-07 16:46:00 UTC,-73.988672,40.731147,-73.991053,40.745307,1
2012-05-11 12:55:10.0000001,12.1,2012-05-11 12:55:10 UTC,-73.988013,40.748161,-73.998,40.724706,2
2009-07-15 14:58:32.0000005,7.3,2009-07-15 14:58:32 UTC,-73.9782,40.745905,-73.99298,40.750182,1
2011-01-18 12:23:19.0000007,6.5,2011-01-18 12:23:19 UTC,-73.957725,40.782636,-73.974068,40.779884,2
2013-08-23 10:52:05.0000001,4.0,2013-08-23 10:52:05 UTC,-73.976768,40.749201,-73.978494,40.751407,1
2010-08-15 16:54:37.0000002,5.3,2010-08-15 16:54:37 UTC,-73.99437,40.755992,-73.97328,40.76912,1
2014-12-14 14:00:04.0000001,10.5,2014-12-14 14:00:04 UTC,-73.982415,40.745463,-73.960833,40.769125,1
2010-11-02 16:03:27.0000005,6.5,2010-11-02 16:03:27 UTC,-73.9379,40.748754,-73.916669,40.760551,1
2014-05-19 18:28:38.0000002,7.0,2014-05-19 18:28:38 UTC,-73.970415,40.759455,-73.980755,40.743564,1
2013-12-15 10:40:00.000000163,7.0,2013-12-15 10:40:00 UTC,-73.981054,40.782504,-73.982104,40.77223,2
2011-10-19 21:30:22.0000003,5.7,2011-10-19 21:30:22 UTC,-74.011267,40.647641,-73.991943,40.66636,1
2009-09-11 09:21:00.00000067,16.9,2009-09-11 09:21:00 UTC,-73.979605,40.76183,-74.009183,40.711057,2
2010-11-04 23:39:00.00000046,6.9,2010-11-04 23:39:00 UTC,-73.99297,40.755372,-74.00341,40.73234,5
2011-08-31 10:26:48.0000003,9.7,2011-08-31 10:26:48 UTC,-73.985445,40.759749,-74.006759,40.751279,3
2012-02-28 05:38:00.00000017,49.8,2012-02-28 05:38:00 UTC,-73.793625,40.654862,-73.753993,40.65743,1
2009-10-30 23:04:00.000000183,12.5,2009-10-30 23:04:00 UTC,-73.948578,40.778083,-73.98244,40.735523,5
2011-12-10 12:52:00.00000080,5.3,2011-12-10 12:52:00 UTC,-73.981005,40.746972,-73.983955,40.755312,1
2012-06-22 22:46:29.0000002,6.5,2012-06-22 22:46:29 UTC,-73.981295,40.732621,-73.9792,40.750547,1
2009-03-01 16:45:02.0000001,8.5,2009-03-01 16:45:02 UTC,-73.956891,40.770667,-73.976202,40.741664,1
2009-08-15 19:11:00.000000186,8.9,2009-08-15 19:11:00 UTC,-73.975669,40.781839,-73.977524,40.753791,1
2009-10-19 12:53:32.0000002,6.1,2009-10-19 12:53:32 UTC,-73.976856,40.774955,-73.981181,40.76609,1
2013-11-08 01:05:24.0000002,16.5,2013-11-08 01:05:24 UTC,-74.004475,40.730798,-73.975463,40.786897,1
2013-06-09 15:38:59.0000001,7.5,2013-06-09 15:38:59 UTC,0.0,0.0,0.0,0.0,1
2013-07-01 17:45:00.00000070,15.5,2013-07-01 17:45:00 UTC,-73.981812,40.762232,-73.99906,40.722782,2
2014-02-11 18:59:35.0000002,9.5,2014-02-11 18:59:35 UTC,-73.955997,40.767682,-73.982357,40.772797,1
2014-04-01 09:23:49.0000001,8.0,2014-04-01 09:23:49 UTC,-73.999325,40.733876,-73.987335,40.73667,1
2009-01-05 17:39:00.000000173,10.5,2009-01-05 17:39:00 UTC,-73.997075,40.725432,-73.979892,40.714123,4
2014-05-15 17:25:52.0000004,6.0,2014-05-15 17:25:52 UTC,-73.954512,40.784172,-73.964846,40.775397,3
2013-09-22 10:17:24.0000002,11.0,2013-09-22 10:17:24 UTC,-73.949341,40.787962,-73.957115,40.810015,1
2011-06-28 07:59:00.00000042,49.8,2011-06-28 07:59:00 UTC,-73.789965,40.646915,-73.97221,40.756968,5
2011-03-13 01:16:17.0000003,6.5,2011-03-13 01:16:17 UTC,-73.990043381085,40.715004330529,-73.982297181638,40.731363955262,4
2010-05-16 03:59:57.0000004,12.9,2010-05-16 03:59:57 UTC,-73.999698,40.679232,-73.961784,40.654283,1
2012-01-19 22:31:34.0000008,8.5,2012-01-19 22:31:34 UTC,-73.985998,40.741059,-73.981914,40.764753,1
2011-08-18 08:38:00.000000109,6.1,2011-08-18 08:38:00 UTC,-73.902007,40.770052,-73.896853,40.749175,1
2010-07-16 17:18:00.000000162,3.3,2010-07-16 17:18:00 UTC,-73.950647,40.778027,-73.953103,40.77373,2
2013-02-23 13:31:59.0000006,13.5,2013-02-23 13:31:59 UTC,-73.969338,40.75759,-73.932288,40.794824,1
2012-03-08 13:48:52.0000001,5.7,2012-03-08 13:48:52 UTC,-73.980748,40.750841,-73.968446,40.767386,1
2012-02-06 10:46:37.0000003,6.9,2012-02-06 10:46:37 UTC,-73.992007,40.750232,-73.981979,40.751982,2
2014-02-23 10:13:00.00000067,5.0,2014-02-23 10:13:00 UTC,-73.97089,40.795862,-73.979005,40.7868,1
2011-04-23 15:11:00.000000140,7.7,2011-04-23 15:11:00 UTC,-74.00066,40.735713,-73.987548,40.750062,1
2010-05-23 07:57:00.00000015,12.5,2010-05-23 07:57:00 UTC,-73.973652,40.79231,-73.942423,40.841265,1
2009-03-06 08:03:00.00000071,5.3,2009-03-06 08:03:00 UTC,-73.991195,40.770275,-73.982378,40.75904,1
2011-01-21 20:29:00.000000271,12.9,2011-01-21 20:29:00 UTC,-73.956108,40.771598,-73.9915,40.727292,1
2013-09-17 10:03:00.00000052,6.5,2013-09-17 10:03:00 UTC,-73.993753,40.724512,-73.977522,40.719355,1
2011-03-25 21:50:43.0000003,4.9,2011-03-25 21:50:43 UTC,-73.990347,40.737248,-73.991257,40.744973,1
2014-10-15 18:50:00.000000150,9.0,2014-10-15 18:50:00 UTC,-73.973362,40.73804,-73.967475,40.759867,1
2009-01-05 06:55:00.00000056,6.5,2009-01-05 06:55:00 UTC,-73.991468,40.744143,-73.974,40.759625,1
2011-04-06 18:27:00.000000128,4.1,2011-04-06 18:27:00 UTC,-73.978125,40.786238,-73.974318,40.79319,2
2010-07-28 08:49:59.0000006,6.5,2010-07-28 08:49:59 UTC,-73.987083,40.759428,-73.995037,40.760294,3
2013-08-26 02:54:00.00000023,6.0,2013-08-26 02:54:00 UTC,-73.985527,40.757945,-73.978862,40.76665,1
2012-05-31 00:37:00.00000040,5.3,2012-05-31 00:37:00 UTC,-73.97264,40.762177,-73.979015,40.773412,2
2010-02-16 02:47:08.0000001,8.9,2010-02-16 02:47:08 UTC,-73.981641,40.743134,-73.996924,40.720617,1
2010-02-06 21:38:35.0000004,4.5,2010-02-06 21:38:35 UTC,-73.960133,40.762277,-73.949804,40.77372,3
2010-08-15 13:47:00.000000180,7.3,2010-08-15 13:47:00 UTC,-73.980038,40.739273,-73.997248,40.724763,1
2013-08-14 16:45:00.00000015,22.0,2013-08-14 16:45:00 UTC,-73.949095,40.781527,-73.978975,40.772215,2
2009-04-05 09:23:25.0000002,26.5,2009-04-05 09:23:25 UTC,-73.986372,40.759258,-73.973272,40.792946,1
2014-07-22 11:06:09.0000001,6.0,2014-07-22 11:06:09 UTC,-74.009853,40.720264,-74.003183,40.723055,1
2013-10-20 01:39:20.0000002,8.0,2013-10-20 01:39:20 UTC,-73.981452,40.720837,-74.001094,40.72771,1
2010-10-02 12:05:03.0000001,15.7,2010-10-02 12:05:03 UTC,-73.978031,40.754531,-74.014235,40.703612,1
2012-01-13 07:13:17.0000006,15.3,2012-01-13 07:13:17 UTC,-74.015969,40.716049,-73.973254,40.759141,1
2012-08-29 20:07:33.0000004,7.7,2012-08-29 20:07:33 UTC,-73.966435,40.762485,-73.990299,40.757284,4
2010-01-18 17:40:08.0000004,10.1,2010-01-18 17:40:08 UTC,-73.99406,40.751292,-73.961506,40.765307,1
2010-09-20 01:17:00.00000015,50.0,2010-09-20 01:17:00 UTC,-73.953073,40.785993,-73.971743,40.76012,1
2014-11-07 13:15:27.0000003,8.0,2014-11-07 13:15:27 UTC,-73.981173,40.778165,-73.96532,40.774397,1
2010-04-25 11:23:48.0000002,11.3,2010-04-25 11:23:48 UTC,-74.006743,40.735856,-73.966477,40.761779,1
2010-02-15 11:36:00.0000009,9.3,2010-02-15 11:36:00 UTC,-73.965807,40.75448,-73.995365,40.73377,5
2014-07-10 06:28:28.0000002,6.5,2014-07-10 06:28:28 UTC,-73.98358,40.750147,-73.98463,40.757161,1
2011-07-31 00:21:21.0000002,18.1,2011-07-31 00:21:21 UTC,-73.98216,40.777275,-74.008524,40.709567,1
2013-06-18 20:18:00.000000183,15.0,2013-06-18 20:18:00 UTC,-73.99764,40.71386,-73.985945,40.756015,2
2013-01-22 18:00:00.000000114,5.5,2013-01-22 18:00:00 UTC,-73.992952,40.73082,-73.986695,40.737937,1
2011-01-14 23:47:15.0000002,12.5,2011-01-14 23:47:15 UTC,-74.007418,40.743199,-73.956555,40.771493,1
2014-03-06 22:49:56.0000002,9.0,2014-03-06 22:49:56 UTC,-73.988168,40.73783,-73.968429,40.756671,1
2013-08-10 09:14:15.0000002,10.5,2013-08-10 09:14:15 UTC,-73.974412,40.788459,-73.989361,40.758195,1
2010-06-30 14:24:00.000000150,5.7,2010-06-30 14:24:00 UTC,-73.96496,40.763115,-73.962382,40.77467,1
2014-08-27 12:31:00.00000091,11.0,2014-08-27 12:31:00 UTC,0.0,0.0,0.0,0.0,1
2011-06-08 18:24:00.000000137,8.5,2011-06-08 18:24:00 UTC,-73.98067,40.764638,-73.991405,40.759815,2
2012-06-09 22:56:00.00000063,4.5,2012-06-09 22:56:00 UTC,-73.989093,40.723043,-73.991557,40.726675,1
2009-02-23 18:40:00.000000168,5.3,2009-02-23 18:40:00 UTC,-73.978407,40.762753,-73.972825,40.758112,1
